"","TYPE","YEAR","MONTH","HUNDRED_BLOCK","h_block","full_address","lat","lon"
"8538","Theft From Auto Under $5000",2008,10,"5XX RICHARDS ST","500 RICHARDS ST","500 RICHARDS ST Vancouver, BC, Canada",49.2831573,-123.1129627
"8539","Theft From Auto Under $5000",2008,10,"2XX MAIN ST","200 MAIN ST","200 MAIN ST Vancouver, BC, Canada",49.2830276,-123.0993844
"8540","Theft From Auto Under $5000",2008,10,"20XX E 13TH AVE","2000 E 13TH AVE","2000 E 13TH AVE Vancouver, BC, Canada",49.2585351,-123.0638093
"8541","Theft From Auto Under $5000",2008,10,"29XX KASLO ST","2900 KASLO ST","2900 KASLO ST Vancouver, BC, Canada",49.2580408,-123.0468951
"8542","Theft From Auto Under $5000",2008,10,"GRANVILLE ST / PACIFIC ST","GRANVILLE ST / PACIFIC ST","GRANVILLE ST / PACIFIC ST Vancouver, BC, Canada",49.27921,-123.13583
"8543","Theft From Auto Under $5000",2008,10,"21XX BRUNSWICK ST","2100 BRUNSWICK ST","2100 BRUNSWICK ST Vancouver, BC, Canada",49.2660655,-123.0968085
"8544","Theft From Auto Under $5000",2008,10,"E PENDER ST / MAIN ST","E PENDER ST / MAIN ST","E PENDER ST / MAIN ST Vancouver, BC, Canada",49.2804,-123.10085
"8545","Theft From Auto Under $5000",2008,10,"30XX W 3RD AVE","3000 W 3RD AVE","3000 W 3RD AVE Vancouver, BC, Canada",49.2691704,-123.1716405
"8546","Theft From Auto Under $5000",2008,10,"6XX JERVIS ST","600 JERVIS ST","600 JERVIS ST Vancouver, BC, Canada",49.2886085,-123.1258634
"8547","Theft From Auto Under $5000",2008,10,"15XX W GEORGIA ST","1500 W GEORGIA ST","1500 W GEORGIA ST Vancouver, BC, Canada",49.28994,-123.13035
"8548","Theft From Auto Under $5000",2008,10,"1XX WATER ST","100 WATER ST","100 WATER ST Vancouver, BC, Canada",49.2837861,-123.1065744
"8549","Theft From Auto Under $5000",2008,10,"7XX W HASTINGS ST","700 W HASTINGS ST","700 W HASTINGS ST Vancouver, BC, Canada",49.2852954,-123.114099
"8550","Theft From Auto Under $5000",2008,10,"13XX GRANVILLE ST","1300 GRANVILLE ST","1300 GRANVILLE ST Vancouver, BC, Canada",49.27576,-123.12771
"8551","Theft From Auto Under $5000",2008,10,"8XX HOWE ST","800 HOWE ST","800 HOWE ST Vancouver, BC, Canada",49.2817823,-123.1208767
"8552","Theft From Auto Under $5000",2008,10,"CARRALL ST / W CORDOVA ST","CARRALL ST / W CORDOVA ST","CARRALL ST / W CORDOVA ST Vancouver, BC, Canada",49.28961,-123.12306
"8553","Theft From Auto Under $5000",2008,10,"11XX ROBSON ST","1100 ROBSON ST","1100 ROBSON ST Vancouver, BC, Canada",49.28457,-123.12536
"8554","Theft From Auto Under $5000",2008,10,"61XX COLLINGWOOD ST","6100 COLLINGWOOD ST","6100 COLLINGWOOD ST Vancouver, BC, Canada",49.2311656,-123.1818637
"8555","Theft From Auto Under $5000",2008,10,"2XX POWELL ST","200 POWELL ST","200 POWELL ST Vancouver, BC, Canada",49.2830451,-123.099362
"8556","Theft From Auto Under $5000",2008,10,"25XX E 1ST AVE","2500 E 1ST AVE","2500 E 1ST AVE Vancouver, BC, Canada",49.2692851,-123.0545599
"8557","Theft From Auto Under $5000",2008,10,"30XX VENABLES ST","3000 VENABLES ST","3000 VENABLES ST Vancouver, BC, Canada",49.2763151,-123.0411309
"8558","Theft From Auto Under $5000",2008,10,"CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST","CAMBIE ST / W PENDER ST Vancouver, BC, Canada",49.2808,-123.10597
"8559","Theft From Auto Under $5000",2008,10,"24XX W 35TH AVE","2400 W 35TH AVE","2400 W 35TH AVE Vancouver, BC, Canada",49.2402198,-123.1610826
"8560","Theft From Auto Under $5000",2008,10,"5XX W CORDOVA ST","500 W CORDOVA ST","500 W CORDOVA ST Vancouver, BC, Canada",49.2846311,-123.1110775
"8561","Theft From Auto Under $5000",2008,10,"5XX SEYMOUR ST","500 SEYMOUR ST","500 SEYMOUR ST Vancouver, BC, Canada",49.2837796,-123.113949
"8562","Theft From Auto Under $5000",2008,10,"21XX W 47TH AVE","2100 W 47TH AVE","2100 W 47TH AVE Vancouver, BC, Canada",49.2288351,-123.1560001
"8563","Theft From Auto Under $5000",2008,10,"19XX W 36TH AVE","1900 W 36TH AVE","1900 W 36TH AVE Vancouver, BC, Canada",49.2389751,-123.1490222
"8564","Theft From Auto Under $5000",2008,10,"36XX NAPIER ST","3600 NAPIER ST","3600 NAPIER ST Vancouver, BC, Canada",49.2748049,-123.0259283
"8565","Theft From Auto Under $5000",2008,10,"20XX E 46TH AVE","2000 E 46TH AVE","2000 E 46TH AVE Vancouver, BC, Canada",49.2284651,-123.0654311
"8566","Theft From Auto Under $5000",2008,10,"10XX ALBERNI ST","1000 ALBERNI ST","1000 ALBERNI ST Vancouver, BC, Canada",49.2839249,-123.1219471
"8567","Theft From Auto Under $5000",2008,10,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST Vancouver, BC, Canada",49.28207,-123.10198
"8568","Theft From Auto Under $5000",2008,10,"15XX W 8TH AVE","1500 W 8TH AVE","1500 W 8TH AVE Vancouver, BC, Canada",49.2643951,-123.1387601
"8569","Theft From Auto Under $5000",2008,10,"27XX W 35TH AVE","2700 W 35TH AVE","2700 W 35TH AVE Vancouver, BC, Canada",49.2402851,-123.1658602
"8570","Theft From Auto Under $5000",2008,10,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST Vancouver, BC, Canada",49.28207,-123.10198
"8571","Theft From Auto Under $5000",2008,10,"24XX BLENHEIM ST","2400 BLENHEIM ST","2400 BLENHEIM ST Vancouver, BC, Canada",49.2649628,-123.1776651
"8572","Theft From Auto Under $5000",2008,10,"3XX MAIN ST","300 MAIN ST","300 MAIN ST Vancouver, BC, Canada",49.2821303,-123.0994238
"8573","Theft From Auto Under $5000",2008,10,"1XX WATER ST","100 WATER ST","100 WATER ST Vancouver, BC, Canada",49.2837861,-123.1065744
"8574","Theft From Auto Under $5000",2008,10,"5XX RICHARDS ST","500 RICHARDS ST","500 RICHARDS ST Vancouver, BC, Canada",49.2831573,-123.1129627
"8575","Theft From Auto Under $5000",2008,10,"CARDERO ST / W GEORGIA ST","CARDERO ST / W GEORGIA ST","CARDERO ST / W GEORGIA ST Vancouver, BC, Canada",49.28407,-123.12058
"8576","Theft From Auto Under $5000",2008,10,"12XX HARO ST","1200 HARO ST","1200 HARO ST Vancouver, BC, Canada",49.2852861,-123.1282911
"8577","Theft From Auto Under $5000",2008,10,"30XX WATERLOO ST","3000 WATERLOO ST","3000 WATERLOO ST Vancouver, BC, Canada",49.2595907,-123.1797939
"8578","Theft From Auto Under $5000",2008,10,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST Vancouver, BC, Canada",49.28207,-123.10198
"8579","Theft From Auto Under $5000",2008,10,"10XX BEACH AVE","1000 BEACH AVE","1000 BEACH AVE Vancouver, BC, Canada",49.27562,-123.1342
"8580","Theft From Auto Under $5000",2008,10,"HELMCKEN ST / HOWE ST","HELMCKEN ST / HOWE ST","HELMCKEN ST / HOWE ST Vancouver, BC, Canada",49.27979,-123.12706
"8581","Theft From Auto Under $5000",2008,10,"20XX E 8TH AVE","2000 E 8TH AVE","2000 E 8TH AVE Vancouver, BC, Canada",49.2631345,-123.0636525
"8582","Theft From Auto Under $5000",2008,10,"1XX MILROSS AVE","100 MILROSS AVE","100 MILROSS AVE Vancouver, BC, Canada",49.2759544,-123.101899
"8583","Theft From Auto Under $5000",2008,10,"50XX RUPERT ST","5000 RUPERT ST","5000 RUPERT ST Vancouver, BC, Canada",49.239222,-123.038922
"8584","Theft From Auto Under $5000",2008,10,"11XX W 27TH AVE","1100 W 27TH AVE","1100 W 27TH AVE Vancouver, BC, Canada",49.2471651,-123.1301048
"8585","Theft From Auto Under $5000",2008,10,"7XX W GEORGIA ST","700 W GEORGIA ST","700 W GEORGIA ST Vancouver, BC, Canada",49.28276,-123.11871
"8586","Theft From Auto Under $5000",2008,10,"18XX W 36TH AVE","1800 W 36TH AVE","1800 W 36TH AVE Vancouver, BC, Canada",49.2389052,-123.1458358
"8587","Theft From Auto Under $5000",2008,10,"55XX LANARK ST","5500 LANARK ST","5500 LANARK ST Vancouver, BC, Canada",49.2346407,-123.0753635
"8588","Theft From Auto Under $5000",2008,10,"12XX W GEORGIA ST","1200 W GEORGIA ST","1200 W GEORGIA ST Vancouver, BC, Canada",49.2870859,-123.1255505
"8589","Theft From Auto Under $5000",2008,10,"GEORGIA VIADUCT / MAIN ST","GEORGIA VIADUCT / MAIN ST","GEORGIA VIADUCT / MAIN ST Vancouver, BC, Canada",49.27758,-123.1101
"8590","Theft From Auto Under $5000",2008,10,"38XX W 12TH AVE","3800 W 12TH AVE","3800 W 12TH AVE Vancouver, BC, Canada",49.2615651,-123.1881001
"8591","Theft From Auto Under $5000",2008,10,"NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST","NELSON ST / SEYMOUR ST Vancouver, BC, Canada",49.28348,-123.12956
"8592","Theft From Auto Under $5000",2008,10,"3XX WATER ST","300 WATER ST","300 WATER ST Vancouver, BC, Canada",49.2842264,-123.1090181
"8593","Theft From Auto Under $5000",2008,10,"1XX STANLEY PARK CSWY","100 STANLEY PARK CSWY","100 STANLEY PARK CSWY Vancouver, BC, Canada",49.30245,-123.14462
"8594","Theft From Auto Under $5000",2008,10,"7XX THURLOW ST","700 THURLOW ST","700 THURLOW ST Vancouver, BC, Canada",49.2854289,-123.1233068
"8595","Theft From Auto Under $5000",2008,10,"8XX BURRARD ST","800 BURRARD ST","800 BURRARD ST Vancouver, BC, Canada",49.2827399,-123.12297
"8596","Theft From Auto Under $5000",2008,10,"18XX WILLIAM ST","1800 WILLIAM ST","1800 WILLIAM ST Vancouver, BC, Canada",49.2737849,-123.0673703
"8597","Theft From Auto Under $5000",2008,10,"10XX HOWE ST","1000 HOWE ST","1000 HOWE ST Vancouver, BC, Canada",49.2796589,-123.1241149
"8598","Theft From Auto Under $5000",2008,10,"9XX SEYMOUR ST","900 SEYMOUR ST","900 SEYMOUR ST Vancouver, BC, Canada",49.27925,-123.12051
"8599","Theft From Auto Under $5000",2008,10,"1XX POWELL ST","100 POWELL ST","100 POWELL ST Vancouver, BC, Canada",49.28297,-123.10184
"8600","Theft From Auto Under $5000",2008,10,"12XX W BROADWAY AVE","1200 W BROADWAY AVE","1200 W BROADWAY AVE Vancouver, BC, Canada",49.2633251,-123.1315828
"8601","Theft From Auto Under $5000",2008,10,"19XX E 12TH AVE","1900 E 12TH AVE","1900 E 12TH AVE Vancouver, BC, Canada",49.2593951,-123.0657298
"8602","Theft From Auto Under $5000",2008,10,"22XX E 3RD AVE","2200 E 3RD AVE","2200 E 3RD AVE Vancouver, BC, Canada",49.2676251,-123.0597693
"8603","Theft From Auto Under $5000",2008,10,"8XX HAMILTON ST","800 HAMILTON ST","800 HAMILTON ST Vancouver, BC, Canada",49.2786005,-123.1160139
"8604","Theft From Auto Under $5000",2008,10,"29XX E PENDER ST","2900 E PENDER ST","2900 E PENDER ST Vancouver, BC, Canada",49.2800551,-123.0438799
"8605","Theft From Auto Under $5000",2008,10,"8XX HAMILTON ST","800 HAMILTON ST","800 HAMILTON ST Vancouver, BC, Canada",49.2786005,-123.1160139
"8606","Theft From Auto Under $5000",2008,10,"11XX HARO ST","1100 HARO ST","1100 HARO ST Vancouver, BC, Canada",49.2838563,-123.1261119
"8607","Theft From Auto Under $5000",2008,10,"5XX W 16TH AVE","500 W 16TH AVE","500 W 16TH AVE Vancouver, BC, Canada",49.2567951,-123.115485
"8608","Theft From Auto Under $5000",2008,10,"55XX ALMA ST","5500 ALMA ST","5500 ALMA ST Vancouver, BC, Canada",49.2363156,-123.1865447
"8609","Theft From Auto Under $5000",2008,10,"14XX W BROADWAY AVE","1400 W BROADWAY AVE","1400 W BROADWAY AVE Vancouver, BC, Canada",49.2634151,-123.1363002
"8610","Theft From Auto Under $5000",2008,10,"7XX W BROADWAY AVE","700 W BROADWAY AVE","700 W BROADWAY AVE Vancouver, BC, Canada",49.26302,-123.12013
"8611","Theft From Auto Under $5000",2008,10,"2XX KEEFER ST","200 KEEFER ST","200 KEEFER ST Vancouver, BC, Canada",49.2793341,-123.0994967
"8612","Theft From Auto Under $5000",2008,10,"6XX W BROADWAY AVE","600 W BROADWAY AVE","600 W BROADWAY AVE Vancouver, BC, Canada",49.2631451,-123.117715
"8613","Theft From Auto Under $5000",2008,10,"10XX GRANVILLE ST","1000 GRANVILLE ST","1000 GRANVILLE ST Vancouver, BC, Canada",49.2790092,-123.1231334
"8614","Theft From Auto Under $5000",2008,10,"34XX E 1ST AVE","3400 E 1ST AVE","3400 E 1ST AVE Vancouver, BC, Canada",49.2692551,-123.0306997
"8615","Theft From Auto Under $5000",2008,10,"8XX HAMILTON ST","800 HAMILTON ST","800 HAMILTON ST Vancouver, BC, Canada",49.2786005,-123.1160139
"8616","Theft From Auto Under $5000",2008,10,"2XX E GEORGIA ST","200 E GEORGIA ST","200 E GEORGIA ST Vancouver, BC, Canada",49.2783951,-123.0995238
"8617","Theft From Auto Under $5000",2008,10,"16XX NELSON ST","1600 NELSON ST","1600 NELSON ST Vancouver, BC, Canada",49.2873059,-123.1357308
"8618","Theft From Auto Under $5000",2008,10,"16XX E 8TH AVE","1600 E 8TH AVE","1600 E 8TH AVE Vancouver, BC, Canada",49.26297,-123.07168
"8619","Theft From Auto Under $5000",2008,10,"6XX RICHARDS ST","600 RICHARDS ST","600 RICHARDS ST Vancouver, BC, Canada",49.2820977,-123.1145466
"8620","Theft From Auto Under $5000",2008,10,"5XX PIPELINE RD","500 PIPELINE RD","500 PIPELINE RD Vancouver, BC, Canada",49.2997628,-123.1355634
"8621","Theft From Auto Under $5000",2008,10,"6XX RICHARDS ST","600 RICHARDS ST","600 RICHARDS ST Vancouver, BC, Canada",49.2820977,-123.1145466
"8622","Theft From Auto Under $5000",2008,10,"32XX FIR ST","3200 FIR ST","3200 FIR ST Vancouver, BC, Canada",49.2569588,-123.1411051
"8623","Theft From Auto Under $5000",2008,10,"7XX THURLOW ST","700 THURLOW ST","700 THURLOW ST Vancouver, BC, Canada",49.2854289,-123.1233068
"8624","Theft From Auto Under $5000",2008,10,"26XX CAMBRIDGE ST","2600 CAMBRIDGE ST","2600 CAMBRIDGE ST Vancouver, BC, Canada",49.2865951,-123.0516693
"8625","Theft From Auto Under $5000",2008,10,"RICHARDS ST / W PENDER ST","RICHARDS ST / W PENDER ST","RICHARDS ST / W PENDER ST Vancouver, BC, Canada",49.27924,-123.11916
"8626","Theft From Auto Under $5000",2008,10,"6XX W BROADWAY AVE","600 W BROADWAY AVE","600 W BROADWAY AVE Vancouver, BC, Canada",49.2631451,-123.117715
"8627","Theft From Auto Under $5000",2008,10,"8XX E 7TH AVE","800 E 7TH AVE","800 E 7TH AVE Vancouver, BC, Canada",49.2642147,-123.0869205
"8628","Theft From Auto Under $5000",2008,10,"21XX WALL ST","2100 WALL ST","2100 WALL ST Vancouver, BC, Canada",49.2863248,-123.061451
"8629","Theft From Auto Under $5000",2008,10,"4XX HAMILTON ST","400 HAMILTON ST","400 HAMILTON ST Vancouver, BC, Canada",49.2825607,-123.1100148
"8630","Theft From Auto Under $5000",2008,10,"81XX LORD ST","8100 LORD ST","8100 LORD ST Vancouver, BC, Canada",49.2113556,-123.1183851
"8631","Theft From Auto Under $5000",2008,10,"14XX W 70TH AVE","1400 W 70TH AVE","1400 W 70TH AVE Vancouver, BC, Canada",49.20844,-123.13811
"8632","Theft From Auto Under $5000",2008,10,"20XX E GEORGIA ST","2000 E GEORGIA ST","2000 E GEORGIA ST Vancouver, BC, Canada",49.2782151,-123.0634598
"8633","Theft From Auto Under $5000",2008,10,"3XX W 13TH AVE","300 W 13TH AVE","300 W 13TH AVE Vancouver, BC, Canada",49.2592651,-123.1112924
"8634","Theft From Auto Under $5000",2008,10,"8XX SAWCUT AVE","800 SAWCUT AVE","800 SAWCUT AVE Vancouver, BC, Canada",49.2674332,-123.121457
"8635","Theft From Auto Under $5000",2008,10,"1XX E 21ST AVE","100 E 21ST AVE","100 E 21ST AVE Vancouver, BC, Canada",49.2517347,-123.1026628
"8636","Theft From Auto Under $5000",2008,10,"1XX W 20TH AVE","100 W 20TH AVE","100 W 20TH AVE Vancouver, BC, Canada",49.2526751,-123.1074838
"8637","Theft From Auto Under $5000",2008,10,"56XX STANLEY PARK DR","5600 STANLEY PARK DR","5600 STANLEY PARK DR Vancouver, BC, Canada",49.312064,-123.1430497
"8638","Theft From Auto Under $5000",2008,10,"GRANVILLE ST / ROBSON ST","GRANVILLE ST / ROBSON ST","GRANVILLE ST / ROBSON ST Vancouver, BC, Canada",49.28559,-123.12634
"8639","Theft From Auto Under $5000",2008,10,"CAMBIE ST / W 21ST AVE","CAMBIE ST / W 21ST AVE","CAMBIE ST / W 21ST AVE Vancouver, BC, Canada",49.25246,-123.11772
"8640","Theft From Auto Under $5000",2008,10,"3XX E 7TH AVE","300 E 7TH AVE","300 E 7TH AVE Vancouver, BC, Canada",49.2644535,-123.0986328
"8641","Theft From Auto Under $5000",2008,10,"3XX E 7TH AVE","300 E 7TH AVE","300 E 7TH AVE Vancouver, BC, Canada",49.2644535,-123.0986328
"8642","Theft From Auto Under $5000",2008,10,"24XX PRINCE EDWARD ST","2400 PRINCE EDWARD ST","2400 PRINCE EDWARD ST Vancouver, BC, Canada",49.2633391,-123.0957035
"8643","Theft From Auto Under $5000",2008,10,"35XX W 42ND AVE","3500 W 42ND AVE","3500 W 42ND AVE Vancouver, BC, Canada",49.2337349,-123.1822971
"8644","Theft From Auto Under $5000",2008,10,"10XX BURNABY ST","1000 BURNABY ST","1000 BURNABY ST Vancouver, BC, Canada",49.2782962,-123.1304614
"8645","Theft From Auto Under $5000",2008,10,"11XX STATION ST","1100 STATION ST","1100 STATION ST Vancouver, BC, Canada",49.27377,-123.09797
"8646","Theft From Auto Under $5000",2008,10,"1XX WATER ST","100 WATER ST","100 WATER ST Vancouver, BC, Canada",49.2837861,-123.1065744
"8647","Theft From Auto Under $5000",2008,10,"13XX PACIFIC ST","1300 PACIFIC ST","1300 PACIFIC ST Vancouver, BC, Canada",49.2806619,-123.1383443
"8648","Theft From Auto Under $5000",2008,10,"18XX LORNE ST","1800 LORNE ST","1800 LORNE ST Vancouver, BC, Canada",49.2683835,-123.0997217
"8649","Theft From Auto Under $5000",2008,10,"8XX W 7TH AVE","800 W 7TH AVE","800 W 7TH AVE Vancouver, BC, Canada",49.2649551,-123.1218467
"8650","Theft From Auto Under $5000",2008,10,"25XX MCGILL ST","2500 MCGILL ST","2500 MCGILL ST Vancouver, BC, Canada",49.2885951,-123.0542793
"8651","Theft From Auto Under $5000",2008,10,"SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST","SEYMOUR ST / W PENDER ST Vancouver, BC, Canada",49.2808,-123.10597
"8652","Theft From Auto Under $5000",2008,10,"30XX SW MARINE DR","3000 SW MARINE DR","3000 SW MARINE DR Vancouver, BC, Canada",49.2272588,-123.1716178
"8653","Theft From Auto Under $5000",2008,10,"8XX DUNSMUIR ST","800 DUNSMUIR ST","800 DUNSMUIR ST Vancouver, BC, Canada",49.2842502,-123.1176546
"8654","Theft From Auto Under $5000",2008,10,"8XX DUNSMUIR ST","800 DUNSMUIR ST","800 DUNSMUIR ST Vancouver, BC, Canada",49.2842502,-123.1176546
"8655","Theft From Auto Under $5000",2008,10,"1XX E CORDOVA ST","100 E CORDOVA ST","100 E CORDOVA ST Vancouver, BC, Canada",49.28207,-123.10198
"8656","Theft From Auto Under $5000",2008,10,"E 12TH AVE / GUELPH ST","E 12TH AVE / GUELPH ST","E 12TH AVE / GUELPH ST Vancouver, BC, Canada",49.26143,-123.095
"8657","Theft From Auto Under $5000",2008,10,"E GEORGIA ST / MAIN ST","E GEORGIA ST / MAIN ST","E GEORGIA ST / MAIN ST Vancouver, BC, Canada",49.27852,-123.09843
"8658","Theft From Auto Under $5000",2008,10,"8XX MAIN ST","800 MAIN ST","800 MAIN ST Vancouver, BC, Canada",49.2769656,-123.0996364
"8659","Theft From Auto Under $5000",2008,10,"26XX VENABLES ST","2600 VENABLES ST","2600 VENABLES ST Vancouver, BC, Canada",49.2765351,-123.051837
"8660","Theft From Auto Under $5000",2008,10,"21XX E 1ST AVE","2100 E 1ST AVE","2100 E 1ST AVE Vancouver, BC, Canada",49.2693951,-123.0616498
"8661","Theft From Auto Under $5000",2008,10,"5XX COLUMBIA ST","500 COLUMBIA ST","500 COLUMBIA ST Vancouver, BC, Canada",49.2802679,-123.1020846
"8662","Theft From Auto Under $5000",2008,10,"FRANCES ST / VICTORIA DR","FRANCES ST / VICTORIA DR","FRANCES ST / VICTORIA DR Vancouver, BC, Canada",49.27915,-122.99765
"8663","Theft From Auto Under $5000",2008,10,"COLUMBIA ST / E CORDOVA ST","COLUMBIA ST / E CORDOVA ST","COLUMBIA ST / E CORDOVA ST Vancouver, BC, Canada",49.28215,-123.09175
"8664","Theft From Auto Under $5000",2008,10,"QUEBEC ST / UNION ST","QUEBEC ST / UNION ST","QUEBEC ST / UNION ST Vancouver, BC, Canada",49.22943,-123.10366
"8665","Theft From Auto Under $5000",2008,10,"26XX MCGILL ST","2600 MCGILL ST","2600 MCGILL ST Vancouver, BC, Canada",49.2885849,-123.0516172
"8666","Theft From Auto Under $5000",2008,10,"5XX SEYMOUR ST","500 SEYMOUR ST","500 SEYMOUR ST Vancouver, BC, Canada",49.2837796,-123.113949
"8667","Theft From Auto Under $5000",2008,10,"8XX HOWE ST","800 HOWE ST","800 HOWE ST Vancouver, BC, Canada",49.2817823,-123.1208767
"8668","Theft From Auto Under $5000",2008,10,"E 14TH AVE / MAIN ST","E 14TH AVE / MAIN ST","E 14TH AVE / MAIN ST Vancouver, BC, Canada",49.2578,-123.07103
"8669","Theft From Auto Under $5000",2008,10,"16XX W 12TH AVE","1600 W 12TH AVE","1600 W 12TH AVE Vancouver, BC, Canada",49.2606951,-123.1413621
"8670","Theft From Auto Under $5000",2008,10,"18XX ADANAC ST","1800 ADANAC ST","1800 ADANAC ST Vancouver, BC, Canada",49.2774451,-123.0680718
"8671","Theft From Auto Under $5000",2008,10,"10XX BEACH AVE","1000 BEACH AVE","1000 BEACH AVE Vancouver, BC, Canada",49.27562,-123.1342
"8672","Theft From Auto Under $5000",2008,10,"36XX HANDEL AVE","3600 HANDEL AVE","3600 HANDEL AVE Vancouver, BC, Canada",49.2100853,-123.0272802
"8673","Theft From Auto Under $5000",2008,10,"14XX GRAVELEY ST","1400 GRAVELEY ST","1400 GRAVELEY ST Vancouver, BC, Canada",49.2704247,-123.0751527
"8674","Theft From Auto Under $5000",2008,10,"9XX JERVIS ST","900 JERVIS ST","900 JERVIS ST Vancouver, BC, Canada",49.28599,-123.12971
"8675","Theft From Auto Under $5000",2008,10,"1XX E 1ST AVE","100 E 1ST AVE","100 E 1ST AVE Vancouver, BC, Canada",49.2700347,-123.1024001
"8676","Theft From Auto Under $5000",2008,10,"LAUREL ST / W 7TH AVE","LAUREL ST / W 7TH AVE","LAUREL ST / W 7TH AVE Vancouver, BC, Canada",49.2642,-123.12417
"8677","Theft From Auto Under $5000",2008,10,"8XX HOWE ST","800 HOWE ST","800 HOWE ST Vancouver, BC, Canada",49.2817823,-123.1208767
"8678","Theft From Auto Under $5000",2008,10,"3XX W 64TH AVE","300 W 64TH AVE","300 W 64TH AVE Vancouver, BC, Canada",49.2124983,-123.1129944
"8679","Theft From Auto Under $5000",2008,10,"3XX E 10TH AVE","300 E 10TH AVE","300 E 10TH AVE Vancouver, BC, Canada",49.2618951,-123.0984998
"8680","Theft From Auto Under $5000",2008,10,"6XX W 16TH AVE","600 W 16TH AVE","600 W 16TH AVE Vancouver, BC, Canada",49.2568351,-123.1183023
"8681","Theft From Auto Under $5000",2008,10,"BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST","BURRARD ST / SMITHE ST Vancouver, BC, Canada",49.27962,-123.12829
